Date,Store ID,Product ID,Category,Region,Weather Condition,Seasonality,Units Sold,Price,Discount,Inventory Level,Demand Forecast,Holiday/Promotion,Competitor Pricing,Location,month,season
2023-02-10,S5,P114,Dairy,East,Cloudy,High,53,4.53,0.18,630,49,0,6.43,Manchester,2,Winter
2023-02-10,S5,P246,Snacks,South,Rainy,Low,87,3.64,0.01,785,93,0,6.25,London,2,Winter
2023-02-10,S5,P141,Produce,East,Cloudy,Low,97,2.95,0.11,647,105,0,9.23,Norwich,2,Winter
2023-02-11,S1,P258,Beverages,South,Sunny,Medium,161,7.87,0.23,686,164,0,6.38,London,2,Winter
2023-02-11,S1,P366,Bakery,East,Sunny,Low,92,3.34,0.05,747,83,1,6.32,Norwich,2,Winter
2023-02-11,S1,P862,Dairy,East,Cloudy,Low,95,6.21,0.06,852,85,1,6.55,Norwich,2,Winter
2023-02-11,S1,P893,Snacks,West,Sunny,Low,109,5.67,0.3,420,106,0,6.02,Bristol,2,Winter
2023-02-11,S1,P654,Produce,East,Sunny,Low,107,1.23,0.19,732,101,0,5.14,Norwich,2,Winter
2023-02-11,S2,P922,Beverages,North,Rainy,Low,128,8.39,0.27,488,135,0,1.34,Leeds,2,Winter
2023-02-11,S2,P171,Bakery,East,Sunny,Medium,89,7.13,0.23,677,91,0,8.37,Norwich,2,Winter
2023-02-11,S2,P264,Dairy,South,Rainy,Low,94,1.51,0.29,333,98,0,4.13,London,2,Winter
2023-02-11,S2,P194,Snacks,South,Sunny,Low,72,6.56,0.02,564,73,0,3.81,London,2,Winter
2023-02-11,S2,P382,Produce,South,Stormy,Medium,81,3.42,0.16,634,90,0,9.83,London,2,Winter
2023-02-11,S3,P441,Beverages,East,Sunny,Medium,128,3.88,0.05,692,132,0,3.56,Norwich,2,Winter
2023-02-11,S3,P990,Bakery,North,Sunny,Low,104,1.85,0.23,126,104,1,7.15,Leeds,2,Winter
2023-02-11,S3,P482,Dairy,East,Cloudy,Medium,83,8.62,0.18,127,81,0,2.81,Manchester,2,Winter
2023-02-11,S3,P474,Snacks,West,Sunny,Medium,122,7.11,0.02,618,116,0,5.22,Bristol,2,Winter
2023-02-11,S3,P271,Produce,North,Rainy,Medium,108,8.06,0.16,380,104,0,5.32,Leeds,2,Winter
2023-02-11,S4,P882,Beverages,North,Sunny,Low,142,3.06,0.07,500,138,0,5.1,Leeds,2,Winter
2023-02-11,S4,P565,Bakery,West,Sunny,Medium,126,1.3,0.2,178,117,0,5.48,Bristol,2,Winter
2023-02-11,S4,P867,Dairy,East,Sunny,Medium,121,5.88,0.21,686,129,0,7.55,Norwich,2,Winter
2023-02-11,S4,P138,Snacks,South,Sunny,Low,95,6.76,0.15,918,93,0,1.12,London,2,Winter
2023-02-11,S4,P624,Produce,South,Sunny,Medium,88,5.15,0.22,600,96,0,2.81,London,2,Winter
2023-02-11,S5,P917,Beverages,East,Rainy,Low,155,8.66,0.13,855,151,0,8.1,Manchester,2,Winter
2023-02-11,S5,P338,Bakery,West,Sunny,Medium,108,9.08,0.27,161,102,0,6.6,Bristol,2,Winter
2023-02-11,S5,P951,Dairy,North,Cloudy,Low,117,3.55,0.07,784,108,0,6.68,Leeds,2,Winter
2023-02-11,S5,P332,Snacks,North,Cloudy,Low,101,3.98,0.26,222,102,0,9.72,Leeds,2,Winter
2023-02-11,S5,P182,Produce,North,Sunny,High,65,3.47,0.16,911,63,0,7.54,Leeds,2,Winter
2023-02-12,S1,P567,Beverages,South,Cloudy,High,163,1.11,0.18,377,169,0,2.92,London,2,Winter
2023-02-12,S1,P455,Bakery,North,Rainy,Medium,97,9.48,0.25,454,98,1,9.29,Leeds,2,Winter
2023-02-12,S1,P545,Dairy,South,Sunny,Medium,99,6.61,0.25,612,103,0,6.26,London,2,Winter
2023-02-12,S1,P794,Snacks,North,Cloudy,Medium,116,9.92,0.21,873,116,0,6.57,Leeds,2,Winter
2023-02-12,S1,P514,Produce,South,Cloudy,Medium,121,8.04,0.16,319,121,0,8.61,London,2,Winter
2023-02-12,S2,P891,Beverages,East,Sunny,High,140,3.33,0.22,437,142,0,1.04,Manchester,2,Winter
2023-02-12,S2,P957,Bakery,West,Stormy,Low,105,5.3,0.07,354,111,0,4.8,Bristol,2,Winter
2023-02-12,S2,P561,Dairy,South,Sunny,Medium,136,9.76,0.02,292,143,0,5.42,London,2,Winter
2023-02-12,S2,P577,Snacks,West,Rainy,Low,82,8.08,0.08,233,77,0,3.58,Bristol,2,Winter
2023-02-12,S2,P413,Produce,South,Stormy,Medium,110,8.47,0.29,115,113,0,9.35,London,2,Winter
2023-02-12,S3,P386,Beverages,South,Rainy,Low,169,5.23,0.1,936,164,0,4.39,London,2,Winter
2023-02-12,S3,P521,Bakery,West,Cloudy,Medium,84,1.52,0.23,260,87,0,4.42,Bristol,2,Winter
2023-02-12,S3,P711,Dairy,South,Cloudy,Low,101,2.65,0.04,910,94,0,2.61,London,2,Winter
2023-02-12,S3,P765,Snacks,East,Cloudy,Medium,109,7.37,0.08,844,114,0,1.17,Norwich,2,Winter
2023-02-12,S3,P737,Produce,North,Stormy,High,141,5.91,0.02,685,138,0,4.6,Leeds,2,Winter
2023-02-12,S4,P251,Beverages,West,Sunny,Low,161,3.51,0.05,340,161,1,2.38,Bristol,2,Winter
2023-02-12,S4,P565,Bakery,West,Sunny,Medium,86,3.6,0.28,135,90,0,4.45,Bristol,2,Winter
2023-02-12,S4,P190,Dairy,South,Sunny,Medium,114,6.41,0.1,865,114,0,3.91,London,2,Winter
2023-02-12,S4,P970,Snacks,South,Sunny,Low,124,4.5,0.13,903,119,0,7.24,London,2,Winter
2023-02-12,S4,P158,Produce,West,Sunny,Low,117,3.39,0.08,572,124,0,5.28,Bristol,2,Winter
2023-02-12,S5,P623,Beverages,East,Sunny,High,125,3.43,0.04,713,127,0,5.72,Norwich,2,Winter
2023-02-12,S5,P241,Bakery,North,Stormy,High,80,2.46,0.11,210,88,0,1.93,Leeds,2,Winter
2023-02-12,S5,P389,Dairy,South,Rainy,High,93,7.43,0.13,180,98,0,5.49,London,2,Winter
2023-02-12,S5,P599,Snacks,North,Sunny,Medium,105,7.93,0.07,705,102,0,1.93,Leeds,2,Winter
2023-02-12,S5,P781,Produce,West,Rainy,Low,89,6.51,0.05,355,95,0,5.16,Bristol,2,Winter
2023-02-13,S1,P935,Beverages,East,Sunny,Medium,142,1.56,0.23,568,147,0,5.62,Manchester,2,Winter
2023-02-13,S1,P162,Bakery,West,Sunny,High,110,8.02,0.1,680,112,0,5.9,Manchester,2,Winter
2023-02-13,S1,P893,Dairy,West,Rainy,Medium,82,8.86,0.13,931,83,0,8.78,Bristol,2,Winter
2023-02-13,S1,P702,Snacks,North,Cloudy,Low,122,4.58,0.09,841,130,0,3.98,Leeds,2,Winter
2023-02-13,S1,P245,Produce,North,Rainy,High,104,8.43,0.02,724,96,0,9.15,Leeds,2,Winter
2023-02-13,S2,P354,Beverages,East,Rainy,Medium,139,5.89,0.14,698,140,0,7.75,Norwich,2,Winter
2023-02-13,S2,P602,Bakery,East,Cloudy,Low,74,6.13,0.1,523,69,1,1.82,Norwich,2,Winter
2023-02-13,S2,P528,Dairy,North,Cloudy,High,114,6.31,0.19,241,107,0,2.73,Leeds,2,Winter
2023-02-13,S2,P888,Snacks,West,Stormy,High,97,9.12,0.04,183,94,0,4.41,Bristol,2,Winter
2023-02-13,S2,P997,Produce,North,Rainy,Medium,90,3.02,0.26,577,82,0,6.63,Leeds,2,Winter
2023-02-13,S3,P797,Beverages,North,Sunny,Low,131,4.01,0.06,967,133,0,5.27,Leeds,2,Winter
2023-02-13,S3,P589,Bakery,South,Stormy,Low,110,4.76,0.29,921,114,0,8.82,London,2,Winter
2023-02-13,S3,P674,Dairy,East,Sunny,Low,95,4.51,0.15,827,102,0,9.2,Norwich,2,Winter
2023-02-13,S3,P444,Snacks,East,Sunny,Low,116,9.66,0.2,611,117,0,1.5,Manchester,2,Winter
2023-02-13,S3,P821,Produce,West,Rainy,Medium,104,2.98,0.11,995,102,0,7.24,Bristol,2,Winter
2023-02-13,S4,P519,Beverages,East,Sunny,Medium,116,5.76,0.09,889,123,0,8.63,Norwich,2,Winter
2023-02-13,S4,P926,Bakery,North,Sunny,Low,97,3.87,0.27,863,106,0,9.41,Leeds,2,Winter
2023-02-13,S4,P818,Dairy,South,Sunny,Medium,110,7.57,0.15,723,115,0,2.25,London,2,Winter
2023-02-13,S4,P301,Snacks,West,Sunny,Medium,116,5.16,0.08,960,113,0,3.0,Bristol,2,Winter
2023-02-13,S4,P874,Produce,West,Cloudy,Medium,88,5.28,0.29,970,93,0,9.32,Bristol,2,Winter
2023-02-13,S5,P441,Beverages,South,Sunny,Low,132,8.19,0.07,927,135,0,9.6,London,2,Winter
2023-02-13,S5,P403,Bakery,East,Cloudy,Low,96,4.32,0.25,465,93,0,6.96,Manchester,2,Winter
2023-02-13,S5,P530,Dairy,East,Sunny,High,98,7.86,0.29,689,91,0,9.55,Norwich,2,Winter
2023-02-13,S5,P850,Snacks,East,Sunny,Medium,101,8.99,0.21,389,91,0,7.58,Norwich,2,Winter
2023-02-13,S5,P738,Produce,North,Rainy,Low,68,8.67,0.23,910,70,0,8.71,Leeds,2,Winter
2023-02-14,S1,P995,Beverages,West,Sunny,Low,140,7.99,0.07,875,135,0,6.91,Bristol,2,Winter
2023-02-14,S1,P399,Bakery,West,Cloudy,Medium,91,1.14,0.13,301,81,0,6.86,Bristol,2,Winter
2023-02-14,S1,P897,Dairy,South,Sunny,Medium,125,1.43,0.12,203,121,0,3.27,London,2,Winter
2023-02-14,S1,P180,Snacks,North,Sunny,High,80,3.02,0.3,339,81,0,4.9,Leeds,2,Winter
2023-02-14,S1,P710,Produce,South,Sunny,Medium,90,4.98,0.15,163,90,0,3.86,London,2,Winter
2023-02-14,S2,P508,Beverages,South,Sunny,Low,158,1.08,0.21,256,152,0,4.05,London,2,Winter
2023-02-14,S2,P779,Bakery,East,Rainy,Low,76,1.17,0.21,505,81,0,8.54,Norwich,2,Winter
2023-02-14,S2,P622,Dairy,South,Rainy,Medium,116,1.58,0.05,435,110,0,6.36,London,2,Winter
2023-02-14,S2,P605,Snacks,North,Sunny,High,112,9.01,0.21,291,119,0,5.45,Leeds,2,Winter
2023-02-14,S2,P406,Produce,West,Sunny,High,133,6.9,0.15,268,141,1,8.67,Bristol,2,Winter
2023-02-14,S3,P881,Beverages,East,Sunny,Low,150,9.7,0.17,497,147,0,7.95,Manchester,2,Winter
2023-02-14,S3,P459,Bakery,North,Cloudy,Medium,66,5.95,0.03,691,57,0,9.0,Leeds,2,Winter
2023-02-14,S3,P402,Dairy,South,Cloudy,Medium,64,1.94,0.23,135,55,0,6.45,London,2,Winter
2023-02-14,S3,P411,Snacks,North,Sunny,Medium,91,4.89,0.25,309,94,0,7.78,Leeds,2,Winter
2023-02-14,S3,P667,Produce,West,Sunny,Medium,117,3.23,0.25,582,125,0,9.39,Bristol,2,Winter
2023-02-14,S4,P117,Beverages,North,Rainy,Medium,167,2.9,0.18,662,158,0,3.56,Leeds,2,Winter
2023-02-14,S4,P240,Bakery,South,Sunny,Low,117,5.33,0.16,460,125,0,2.94,London,2,Winter
2023-02-14,S4,P170,Dairy,North,Cloudy,Medium,109,5.84,0.24,359,110,0,4.71,Leeds,2,Winter
2023-02-14,S4,P954,Snacks,West,Stormy,Low,94,8.26,0.09,565,93,0,5.82,Bristol,2,Winter
2023-02-14,S4,P298,Produce,West,Rainy,Low,74,7.45,0.18,181,83,0,5.33,Bristol,2,Winter
2023-02-14,S5,P276,Beverages,South,Cloudy,Medium,170,8.77,0.11,619,166,0,4.79,London,2,Winter
2023-02-14,S5,P357,Bakery,North,Rainy,High,104,5.33,0.0,408,111,0,3.8,Leeds,2,Winter
2023-02-14,S5,P430,Dairy,North,Stormy,High,114,9.84,0.11,511,114,0,2.68,Leeds,2,Winter
2023-02-14,S5,P566,Snacks,West,Stormy,Low,94,4.67,0.25,293,103,0,5.71,Bristol,2,Winter
2023-02-14,S5,P549,Produce,East,Stormy,Low,105,2.26,0.12,566,108,0,9.3,Norwich,2,Winter
2023-02-15,S1,P990,Beverages,West,Sunny,Medium,140,3.28,0.23,888,137,0,4.21,Bristol,2,Winter
2023-02-15,S1,P283,Bakery,West,Sunny,Medium,115,1.63,0.21,882,112,0,8.83,Bristol,2,Winter
2023-02-15,S1,P470,Dairy,East,Rainy,High,87,6.29,0.28,436,87,0,3.83,Manchester,2,Winter
2023-02-15,S1,P434,Snacks,South,Rainy,High,77,5.61,0.2,277,86,0,5.2,London,2,Winter
2023-02-15,S1,P640,Produce,West,Cloudy,Low,127,9.06,0.02,743,118,1,5.36,Bristol,2,Winter
2023-02-15,S2,P935,Beverages,North,Sunny,Low,148,2.72,0.0,893,151,0,8.19,Leeds,2,Winter
2023-02-15,S2,P441,Bakery,South,Sunny,High,137,7.98,0.17,663,135,0,2.1,London,2,Winter
2023-02-15,S2,P773,Dairy,East,Cloudy,Low,71,2.5,0.01,576,76,0,8.79,Norwich,2,Winter
2023-02-15,S2,P994,Snacks,South,Sunny,Medium,65,9.43,0.05,891,60,0,3.26,London,2,Winter
2023-02-15,S2,P224,Produce,South,Sunny,Medium,79,5.97,0.11,527,82,0,1.41,London,2,Winter
2023-02-15,S3,P626,Beverages,West,Sunny,Medium,135,7.69,0.07,518,133,0,4.43,Bristol,2,Winter
2023-02-15,S3,P857,Bakery,West,Sunny,Medium,104,7.2,0.22,815,96,0,3.99,Bristol,2,Winter
2023-02-15,S3,P882,Dairy,East,Stormy,Medium,92,1.1,0.02,167,87,0,8.87,Manchester,2,Winter
2023-02-15,S3,P218,Snacks,North,Stormy,Low,135,1.22,0.27,435,127,0,8.75,Leeds,2,Winter
2023-02-15,S3,P239,Produce,North,Sunny,High,76,4.63,0.28,208,80,0,7.71,Leeds,2,Winter
2023-02-15,S4,P815,Beverages,East,Rainy,Low,155,6.79,0.27,689,155,0,7.98,Norwich,2,Winter
2023-02-15,S4,P358,Bakery,South,Rainy,Medium,116,2.46,0.09,578,111,0,4.28,London,2,Winter
2023-02-15,S4,P250,Dairy,West,Sunny,Medium,57,8.76,0.26,248,61,0,7.66,Bristol,2,Winter
2023-02-15,S4,P725,Snacks,East,Cloudy,Low,91,9.49,0.05,400,95,1,1.65,Manchester,2,Winter
2023-02-15,S4,P209,Produce,West,Sunny,Medium,119,3.03,0.02,562,120,0,8.59,Bristol,2,Winter
2023-02-15,S5,P109,Beverages,South,Stormy,Medium,113,6.4,0.29,992,111,0,3.93,London,2,Winter
2023-02-15,S5,P583,Bakery,North,Rainy,Low,77,5.82,0.28,154,78,0,6.47,Leeds,2,Winter
2023-02-15,S5,P403,Dairy,West,Rainy,Low,84,3.39,0.25,302,91,0,3.72,Bristol,2,Winter
2023-02-15,S5,P439,Snacks,West,Sunny,Medium,107,9.24,0.23,448,108,0,4.45,Bristol,2,Winter
2023-02-15,S5,P887,Produce,South,Rainy,Low,104,8.53,0.07,884,96,0,4.85,London,2,Winter
2023-02-16,S1,P884,Beverages,North,Sunny,Medium,146,4.81,0.21,502,145,0,6.73,Leeds,2,Winter
2023-02-16,S1,P702,Bakery,North,Rainy,High,115,6.03,0.01,968,122,0,8.89,Leeds,2,Winter
2023-02-16,S1,P739,Dairy,East,Sunny,Medium,64,7.02,0.07,137,67,0,4.16,Norwich,2,Winter
2023-02-16,S1,P553,Snacks,South,Rainy,Medium,119,9.07,0.27,938,116,1,6.13,London,2,Winter
2023-02-16,S1,P680,Produce,South,Sunny,Low,77,7.54,0.27,254,82,0,6.73,London,2,Winter
2023-02-16,S2,P641,Beverages,East,Sunny,Low,190,6.07,0.03,346,182,0,4.93,Norwich,2,Winter
2023-02-16,S2,P306,Bakery,West,Cloudy,Medium,82,9.69,0.0,459,91,0,1.48,Manchester,2,Winter
2023-02-16,S2,P949,Dairy,South,Sunny,Medium,83,6.29,0.1,331,85,0,8.68,London,2,Winter
2023-02-16,S2,P419,Snacks,East,Sunny,Low,77,4.9,0.06,997,80,0,6.81,Manchester,2,Winter
2023-02-16,S2,P759,Produce,North,Stormy,Low,112,7.38,0.02,515,109,0,3.68,Leeds,2,Winter
2023-02-16,S3,P205,Beverages,East,Stormy,Medium,130,4.21,0.28,933,124,0,1.12,Manchester,2,Winter
2023-02-16,S3,P460,Bakery,North,Cloudy,Medium,144,2.34,0.23,817,149,0,8.51,Leeds,2,Winter
2023-02-16,S3,P512,Dairy,West,Cloudy,Low,63,2.6,0.26,254,64,1,8.66,Bristol,2,Winter
2023-02-16,S3,P627,Snacks,West,Cloudy,Medium,108,2.04,0.13,108,102,0,8.76,Bristol,2,Winter
2023-02-16,S3,P525,Produce,North,Stormy,Medium,106,9.71,0.1,413,110,0,4.86,Leeds,2,Winter
2023-02-16,S4,P334,Beverages,South,Cloudy,High,141,1.79,0.17,548,148,0,9.3,London,2,Winter
2023-02-16,S4,P905,Bakery,South,Cloudy,Medium,98,7.7,0.14,727,104,0,4.45,London,2,Winter
2023-02-16,S4,P493,Dairy,South,Sunny,Medium,116,4.15,0.09,572,107,0,9.91,London,2,Winter
2023-02-16,S4,P920,Snacks,West,Sunny,High,141,2.14,0.22,954,137,0,5.91,Bristol,2,Winter
2023-02-16,S4,P219,Produce,West,Cloudy,Medium,83,8.56,0.18,360,81,0,9.01,Manchester,2,Winter
2023-02-16,S5,P109,Beverages,South,Cloudy,Low,160,1.79,0.2,428,152,0,7.82,London,2,Winter
2023-02-16,S5,P434,Bakery,North,Sunny,High,119,5.77,0.25,730,112,0,6.3,Leeds,2,Winter
2023-02-16,S5,P328,Dairy,South,Sunny,Medium,99,8.36,0.15,946,93,0,3.99,London,2,Winter
2023-02-16,S5,P675,Snacks,East,Sunny,Low,107,9.64,0.19,955,99,0,9.06,Manchester,2,Winter
2023-02-16,S5,P178,Produce,North,Cloudy,Low,103,4.88,0.19,291,94,0,3.76,Leeds,2,Winter
2023-02-17,S1,P176,Beverages,East,Sunny,Medium,114,3.87,0.12,255,116,0,1.29,Norwich,2,Winter
2023-02-17,S1,P922,Bakery,South,Sunny,High,82,6.49,0.22,713,75,0,2.04,London,2,Winter
2023-02-17,S1,P319,Dairy,East,Rainy,Medium,111,2.49,0.12,407,120,0,6.16,Norwich,2,Winter
2023-02-17,S1,P896,Snacks,South,Stormy,Low,127,5.91,0.16,992,117,0,2.0,London,2,Winter
2023-02-17,S1,P596,Produce,East,Sunny,Medium,91,8.92,0.11,285,89,0,2.44,Norwich,2,Winter
2023-02-17,S2,P862,Beverages,East,Rainy,Low,146,4.57,0.05,934,140,0,2.27,Manchester,2,Winter
2023-02-17,S2,P212,Bakery,South,Rainy,Low,111,2.95,0.02,804,111,0,4.03,London,2,Winter
2023-02-17,S2,P795,Dairy,West,Rainy,Medium,121,9.16,0.15,567,114,0,4.05,Bristol,2,Winter
2023-02-17,S2,P426,Snacks,South,Sunny,Medium,93,3.71,0.18,232,99,1,5.93,London,2,Winter
2023-02-17,S2,P202,Produce,West,Cloudy,High,131,5.72,0.07,738,135,0,2.1,Bristol,2,Winter
2023-02-17,S3,P248,Beverages,North,Sunny,Low,145,1.76,0.01,398,146,0,1.04,Leeds,2,Winter
2023-02-17,S3,P538,Bakery,East,Cloudy,High,135,4.3,0.01,902,144,0,9.53,Manchester,2,Winter
2023-02-17,S3,P473,Dairy,South,Sunny,Medium,103,1.21,0.11,168,112,0,6.97,London,2,Winter
2023-02-17,S3,P753,Snacks,East,Cloudy,Medium,111,3.89,0.14,680,118,0,8.17,Manchester,2,Winter
2023-02-17,S3,P909,Produce,North,Cloudy,Low,100,9.3,0.04,812,102,1,8.25,Leeds,2,Winter
2023-02-17,S4,P583,Beverages,East,Rainy,High,153,8.48,0.24,966,160,0,9.36,Manchester,2,Winter
2023-02-17,S4,P514,Bakery,East,Rainy,Low,103,1.59,0.01,657,93,0,7.85,Norwich,2,Winter
2023-02-17,S4,P775,Dairy,West,Sunny,High,105,8.96,0.1,480,107,0,7.25,Bristol,2,Winter
2023-02-17,S4,P948,Snacks,North,Stormy,High,109,4.91,0.22,827,108,0,4.45,Leeds,2,Winter
2023-02-17,S4,P519,Produce,North,Sunny,High,121,1.67,0.05,600,120,0,9.55,Leeds,2,Winter
2023-02-17,S5,P766,Beverages,North,Cloudy,Low,113,5.85,0.27,413,108,0,8.04,Leeds,2,Winter
2023-02-17,S5,P662,Bakery,West,Cloudy,Medium,91,9.15,0.01,113,83,0,2.04,Bristol,2,Winter
2023-02-17,S5,P965,Dairy,West,Sunny,Low,89,3.13,0.15,183,84,0,8.32,Bristol,2,Winter
2023-02-17,S5,P477,Snacks,West,Cloudy,Low,74,6.14,0.23,893,82,0,1.4,Bristol,2,Winter
2023-02-17,S5,P247,Produce,East,Stormy,Low,118,2.19,0.15,761,109,0,6.95,Manchester,2,Winter
2023-02-18,S1,P607,Beverages,West,Stormy,Low,171,2.06,0.21,723,162,0,3.42,Bristol,2,Winter
2023-02-18,S1,P216,Bakery,North,Cloudy,Low,105,7.78,0.23,695,104,0,6.12,Leeds,2,Winter
2023-02-18,S1,P740,Dairy,South,Sunny,Medium,132,9.14,0.24,432,134,0,6.8,London,2,Winter
2023-02-18,S1,P865,Snacks,East,Sunny,Medium,84,3.77,0.3,356,88,0,2.46,Norwich,2,Winter
2023-02-18,S1,P149,Produce,East,Sunny,Low,122,7.63,0.06,554,126,1,8.81,Norwich,2,Winter
2023-02-18,S2,P233,Beverages,South,Rainy,Medium,150,2.01,0.17,150,144,0,5.03,London,2,Winter
2023-02-18,S2,P244,Bakery,South,Sunny,Low,94,2.99,0.3,749,95,0,1.38,London,2,Winter
2023-02-18,S2,P122,Dairy,South,Sunny,High,91,7.34,0.21,328,96,0,8.83,London,2,Winter
2023-02-18,S2,P419,Snacks,South,Rainy,High,97,8.85,0.07,205,103,0,9.97,London,2,Winter
2023-02-18,S2,P831,Produce,South,Sunny,Medium,73,9.06,0.17,640,66,0,1.47,London,2,Winter
2023-02-18,S3,P471,Beverages,South,Stormy,High,141,3.16,0.15,523,146,0,7.96,London,2,Winter
2023-02-18,S3,P199,Bakery,North,Stormy,Medium,91,4.93,0.24,696,88,0,2.18,Leeds,2,Winter
2023-02-18,S3,P554,Dairy,South,Sunny,Low,127,7.95,0.28,778,121,0,8.84,London,2,Winter
2023-02-18,S3,P932,Snacks,South,Sunny,Low,95,1.11,0.18,713,92,0,5.74,London,2,Winter
2023-02-18,S3,P183,Produce,East,Cloudy,Low,107,2.08,0.16,169,97,0,6.64,Norwich,2,Winter
2023-02-18,S4,P316,Beverages,South,Cloudy,High,180,8.1,0.04,359,189,0,7.54,London,2,Winter
2023-02-18,S4,P755,Bakery,East,Sunny,Medium,86,2.08,0.21,359,84,0,1.0,Norwich,2,Winter
2023-02-18,S4,P570,Dairy,North,Sunny,Low,91,6.04,0.12,952,89,0,5.0,Leeds,2,Winter
2023-02-18,S4,P884,Snacks,North,Sunny,Low,106,2.09,0.02,877,105,0,1.86,Leeds,2,Winter
2023-02-18,S4,P394,Produce,East,Cloudy,Medium,112,5.3,0.13,257,112,0,8.71,Norwich,2,Winter
2023-02-18,S5,P479,Beverages,North,Stormy,High,156,3.08,0.03,487,162,0,7.64,Leeds,2,Winter
2023-02-18,S5,P945,Bakery,West,Cloudy,Medium,107,5.66,0.22,771,112,0,2.46,Bristol,2,Winter
2023-02-18,S5,P424,Dairy,West,Rainy,Medium,83,3.35,0.23,202,86,0,1.89,Manchester,2,Winter
2023-02-18,S5,P715,Snacks,North,Sunny,Medium,88,1.18,0.04,664,82,0,8.62,Leeds,2,Winter
2023-02-18,S5,P749,Produce,West,Cloudy,Low,105,9.08,0.24,527,111,0,1.9,Bristol,2,Winter
2023-02-19,S1,P664,Beverages,South,Sunny,Medium,129,8.86,0.11,278,124,0,8.75,London,2,Winter
2023-02-19,S1,P936,Bakery,West,Sunny,Low,80,4.53,0.18,553,73,0,4.71,Bristol,2,Winter
2023-02-19,S1,P842,Dairy,North,Rainy,High,101,7.37,0.12,874,97,0,8.86,Leeds,2,Winter
2023-02-19,S1,P129,Snacks,South,Sunny,Medium,97,7.96,0.16,476,106,0,9.14,London,2,Winter
2023-02-19,S1,P680,Produce,East,Stormy,High,95,3.96,0.27,885,93,0,3.37,Norwich,2,Winter
2023-02-19,S2,P867,Beverages,East,Cloudy,Low,146,6.19,0.26,448,149,0,5.59,Manchester,2,Winter
2023-02-19,S2,P607,Bakery,South,Rainy,Medium,86,3.78,0.15,353,80,0,9.62,London,2,Winter
2023-02-19,S2,P254,Dairy,South,Rainy,Low,103,2.86,0.19,984,106,0,8.13,London,2,Winter
2023-02-19,S2,P998,Snacks,South,Sunny,Low,123,9.85,0.24,472,115,0,6.77,London,2,Winter
2023-02-19,S2,P970,Produce,South,Cloudy,Medium,127,4.93,0.04,777,119,0,2.91,London,2,Winter
2023-02-19,S3,P549,Beverages,East,Rainy,High,150,4.86,0.1,309,145,0,6.73,Norwich,2,Winter
2023-02-19,S3,P949,Bakery,North,Sunny,Low,97,8.88,0.06,853,96,0,7.04,Leeds,2,Winter
2023-02-19,S3,P308,Dairy,East,Rainy,Low,110,2.81,0.24,191,109,0,6.1,Norwich,2,Winter
2023-02-19,S3,P664,Snacks,South,Cloudy,Medium,85,7.66,0.26,296,78,0,8.86,London,2,Winter
2023-02-19,S3,P573,Produce,East,Sunny,Low,122,1.26,0.03,918,112,0,3.6,Manchester,2,Winter
2023-02-19,S4,P440,Beverages,South,Sunny,Low,130,8.38,0.3,912,129,0,7.78,London,2,Winter
2023-02-19,S4,P913,Bakery,East,Cloudy,Low,118,8.41,0.05,714,118,0,9.31,Manchester,2,Winter
2023-02-19,S4,P182,Dairy,North,Sunny,Medium,71,3.09,0.26,137,70,0,7.87,Leeds,2,Winter
2023-02-19,S4,P400,Snacks,North,Rainy,Low,120,6.29,0.14,669,114,0,5.26,Leeds,2,Winter
2023-02-19,S4,P444,Produce,South,Stormy,Medium,117,4.81,0.28,210,115,0,6.37,London,2,Winter
2023-02-19,S5,P895,Beverages,East,Rainy,Medium,172,8.55,0.18,469,173,0,5.93,Norwich,2,Winter
2023-02-19,S5,P913,Bakery,North,Rainy,Low,89,1.68,0.1,475,91,1,6.98,Leeds,2,Winter
2023-02-19,S5,P598,Dairy,South,Rainy,Medium,93,1.95,0.08,609,87,0,6.43,London,2,Winter
2023-02-19,S5,P148,Snacks,East,Cloudy,Medium,104,4.9,0.18,605,106,0,1.48,Norwich,2,Winter
2023-02-19,S5,P815,Produce,West,Sunny,High,148,2.45,0.09,317,150,1,5.52,Bristol,2,Winter
2023-02-20,S1,P704,Beverages,North,Cloudy,Low,113,3.09,0.19,614,112,0,8.76,Leeds,2,Winter
2023-02-20,S1,P672,Bakery,South,Sunny,Medium,120,1.91,0.1,801,110,0,5.2,London,2,Winter
2023-02-20,S1,P801,Dairy,West,Cloudy,Medium,87,5.95,0.08,572,87,0,3.9,Bristol,2,Winter
2023-02-20,S1,P927,Snacks,West,Cloudy,High,95,4.0,0.3,173,100,1,1.86,Bristol,2,Winter
2023-02-20,S1,P892,Produce,North,Sunny,Low,122,7.99,0.16,323,125,0,3.9,Leeds,2,Winter
2023-02-20,S2,P615,Beverages,East,Sunny,High,163,6.69,0.07,326,164,0,7.99,Manchester,2,Winter
2023-02-20,S2,P676,Bakery,North,Sunny,Medium,117,2.51,0.25,194,120,0,3.97,Leeds,2,Winter
2023-02-20,S2,P772,Dairy,East,Rainy,Medium,138,4.5,0.15,242,134,0,6.81,Norwich,2,Winter
2023-02-20,S2,P847,Snacks,West,Rainy,Medium,77,8.99,0.12,608,69,1,5.23,Bristol,2,Winter
2023-02-20,S2,P987,Produce,South,Cloudy,Medium,69,4.88,0.29,552,73,1,6.31,London,2,Winter
